Gender,Height,Weight
Female,59.39,131.38
Female,61.38,125.75
Female,63.90,138.19
Female,61.97,132.91
Female,63.25,131.65
Female,69.44,178.28
Female,63.66,128.28
Female,61.21,124.42
Female,61.99,126.41
Female,60.22,120.43
Female,64.17,139.82
Female,63.70,134.09
Female,65.26,151.61
Female,63.47,132.37
Female,62.73,108.66
Female,62.02,136.01
Female,61.58,109.08
Female,64.57,143.24
Female,61.45,121.98
Female,63.57,128.56
Female,61.08,122.44
Female,64.68,131.65
Female,65.55,139.38
Female,60.78,113.59
Female,63.81,149.83
Female,64.96,142.09
Female,60.19,96.36
Female,61.51,117.84
Female,66.71,148.35
Female,62.11,110.92
Female,66.92,181.59
Female,66.34,141.39
Female,58.59,105.81
Female,65.34,130.57
Female,63.06,128.40
Female,61.93,116.79
Female,64.93,142.12
Female,68.29,164.18
Female,62.69,123.00
Female,62.68,125.89
Female,66.32,151.21
Female,65.07,135.61
Female,62.43,137.17
Female,64.19,130.09
Female,66.53,157.93
Female,62.18,111.85
Female,61.65,108.03
Female,64.82,132.58
Female,61.41,123.96
Female,65.29,143.37
Female,67.31,153.91
Female,66.34,155.67
Female,62.28,122.53
Female,62.94,127.25
Female,61.08,124.80
Female,65.25,154.91
Female,67.98,153.44
Female,60.47,126.68
Female,64.75,136.53
Female,63.22,140.16
Female,67.39,153.13
Female,61.62,143.62
Female,65.96,151.63
Female,62.44,128.23
Female,66.39,152.74
Female,61.18,127.20
Female,61.23,103.14
Female,62.85,121.68
Female,63.35,145.52
Female,64.43,141.21
Female,68.25,173.51
Female,65.25,151.73
Female,68.03,161.91
Female,64.19,152.27
Female,68.10,166.81
Female,62.37,141.89
Female,64.68,135.71
Female,64.58,126.43
Female,67.38,156.49
Female,64.24,137.41
Female,62.68,137.65
Female,66.53,159.64
Female,60.07,126.39
Female,69.19,166.14
Female,62.41,146.81
Female,63.34,140.62
Female,64.49,141.88
Female,63.12,132.62
Female,64.22,131.70
Female,59.05,112.03
Female,66.15,152.75
Female,63.03,131.97
Female,62.78,114.16
Female,62.47,120.17
Female,65.87,155.57
Female,66.20,172.40
Female,63.42,135.00
Female,64.93,154.70
Female,65.26,100.98
Female,65.37,136.47
Female,65.37,144.02
Female,62.27,138.62
Female,66.29,168.91
Female,68.41,165.57
Female,64.53,136.76
Female,58.26,117.50
Female,61.32,115.22
Female,64.30,129.48
Female,63.79,140.33
Female,64.73,152.38
Female,67.71,147.67
Female,62.52,128.85
Female,65.96,143.25
Female,63.72,138.19
Female,63.70,133.02
Female,62.57,126.91
Female,64.86,150.40
Female,64.01,127.96
Female,61.82,124.96
Female,62.54,128.36
Female,67.64,152.03
Female,68.71,174.38
Female,67.14,155.02
Female,66.89,145.76
Female,60.62,136.66
Female,60.42,126.70
Female,66.91,156.59
Female,62.60,125.65
Female,64.40,144.50
Female,62.36,112.28
Female,62.19,125.18
Female,65.24,125.40
Female,62.14,114.93
Female,72.26,188.44
Female,60.60,124.60
Female,62.27,111.25
Female,58.30,92.30
Female,64.37,135.60
Female,62.67,131.00
Female,67.42,161.89
Female,67.83,173.36
Female,58.87,100.85
Female,62.07,123.70
Female,64.10,146.65
Female,60.24,121.50
Female,62.21,136.20
Female,65.28,150.78
Female,67.97,147.27
Female,67.72,159.50
Female,64.12,136.86
Female,63.10,135.94
Female,65.71,136.96
Female,65.13,139.05
Female,62.05,132.19
Female,63.63,145.46
Female,61.07,105.31
Female,69.01,176.83
Female,62.93,149.66
Female,63.02,141.41
Female,60.46,118.43
Female,64.87,144.23
Female,66.65,152.70
Female,60.04,129.14
Female,63.38,123.91
Female,63.47,119.35
Female,61.99,112.73
Female,69.25,169.63
Female,62.64,115.12
Female,65.77,147.73
Female,68.90,192.64
Female,63.67,130.08
Female,64.61,143.15
Female,61.53,106.30
Female,62.72,121.72
Female,66.32,153.25
Female,67.06,147.80
Female,60.14,110.84
Female,66.15,160.77
Female,64.31,145.48
Female,61.10,135.04
Female,63.44,135.03
Female,67.98,160.27
Female,59.09,107.83
Female,67.10,133.24
Female,63.86,158.94
Female,67.35,165.35
Female,65.01,137.90
Female,61.98,116.95
Female,60.55,115.25
Female,66.24,153.38
Female,66.71,153.57
Female,57.85,96.28
Female,59.94,110.61
Female,61.77,122.92
Female,67.41,161.46
Female,63.77,143.92
Female,65.29,127.04
Female,61.98,118.82
Female,70.63,195.77
Female,62.33,111.97
Female,69.95,194.24
Female,71.28,162.31
Female,64.62,119.68
Female,69.47,174.15
Female,60.76,103.35
Female,68.37,184.16
Female,62.05,139.11
Female,63.38,129.72
Female,67.46,158.27
Female,61.08,116.43
Female,64.66,139.00
Female,62.63,143.77
Female,58.21,77.52
Female,63.05,128.05
Female,63.63,133.78
Female,66.86,153.01
Female,61.96,110.21
Female,66.11,157.73
Female,62.83,137.93
Female,63.53,131.42
Female,64.69,147.80
Female,64.54,147.57
Female,68.52,156.37
Female,60.87,126.41
Female,61.04,115.08
Female,63.09,131.09
Female,61.51,133.99
Female,68.89,181.39
Female,64.36,138.86
Female,61.19,132.98
Female,63.55,122.68
Female,65.63,135.78
Female,66.42,139.74
Female,65.42,147.42
Female,64.85,146.69
Female,61.35,130.28
Female,65.36,143.89
Female,65.24,134.57
Female,67.24,154.71
Female,62.87,161.27
Female,63.25,125.13
Female,64.83,150.74
Female,60.01,112.66
Female,60.48,104.42
Female,61.23,127.83
Female,67.08,144.85
Female,67.91,168.71
Female,65.88,129.00
Female,61.51,104.41
Female,61.64,121.30
Female,61.91,118.75
Female,60.62,96.39
Female,60.56,120.18
Female,61.90,113.04
Female,67.74,162.31
Female,62.56,141.28
Female,63.28,118.85
Female,61.87,136.39
Female,61.53,127.96
Female,62.68,134.18
Female,59.03,98.37
Female,63.17,128.09
Female,59.33,100.47
Female,66.83,137.10
Female,64.30,133.88
Female,63.57,121.78
Female,65.15,155.78
Female,67.30,158.47
Female,62.81,135.80
Female,61.08,131.34
Female,61.57,126.01
Female,66.13,153.59
Female,58.15,112.04
Female,58.77,103.54
Female,62.83,118.85
Female,62.20,133.55
Female,61.33,127.66
Female,61.71,118.51
Female,61.05,122.56
Female,59.88,106.78
Female,56.11,87.30
Female,58.96,110.82
Female,62.63,129.52
Female,59.92,118.46
Female,66.04,142.99
Female,59.24,104.92
Female,63.34,126.84
Female,68.20,178.19
Female,62.82,138.40
Female,66.67,161.72
Female,66.34,163.83
Female,62.72,127.94
Female,62.88,124.95
Female,68.14,163.11
Female,61.55,107.52
Female,63.99,134.35
Female,68.73,153.72
Female,62.61,160.61
Female,63.98,135.22
Female,63.95,125.82
Female,60.98,127.30
Female,63.52,129.13
Female,65.12,146.43
Female,64.70,147.20
Female,59.47,100.88
Female,62.83,133.06
Female,63.29,135.16
Female,64.24,151.66
Female,64.45,128.20
Female,63.89,160.58
Female,67.32,146.98
Female,66.25,143.80
Female,66.61,169.13
Female,63.26,137.09
Female,64.40,131.38
Female,61.79,123.14
Female,62.72,121.81
Female,68.01,149.72
Female,62.16,126.35
Female,68.13,138.86
Female,64.92,133.20
Female,64.43,151.56
Female,65.77,135.44
Female,63.22,139.36
Female,62.73,106.88
Female,58.96,95.75
Female,63.63,144.97
Female,62.32,122.51
Female,57.14,99.11
Female,63.86,143.69
Female,61.77,119.26
Female,67.92,159.51
Female,61.78,118.15
Female,61.95,119.80
Female,61.79,121.09
Female,61.30,122.74
Female,61.22,109.23
Female,63.17,124.49
Female,65.12,146.65
Female,63.81,140.89
Female,60.29,100.16
Female,65.80,159.45
Female,62.64,115.91
Female,65.52,162.05
Female,60.92,111.37
Female,59.45,108.11
Female,62.42,121.03
Female,65.06,131.59
Female,64.36,143.54
Female,62.70,121.77
Female,64.23,146.10
Female,61.16,123.35
Female,64.01,136.78
Female,64.22,154.45
Female,61.53,140.98
Female,57.71,94.39
Female,70.42,174.61
Female,69.16,161.11
Female,64.76,131.35
Female,62.09,130.30
Female,67.43,156.08
Female,66.86,156.68
Female,61.82,102.69
Female,67.78,166.45
Female,65.30,143.27
Female,65.52,150.37
Female,63.85,121.10
Female,60.67,110.71
Female,62.12,122.03
Female,60.41,124.71
Female,64.57,142.10
Female,60.18,116.40
Female,63.82,126.74
Female,62.63,132.15
Female,58.95,103.36
Female,62.07,112.46
Female,60.45,114.30
Female,64.49,126.63
Female,65.62,160.62
Female,66.87,156.52
Female,70.36,163.95
Female,60.23,95.93
Female,63.31,127.78
Female,59.59,104.05
Female,65.32,145.85
Female,61.96,142.40
Female,61.63,131.62
Female,60.22,107.73
Female,62.44,134.45
Female,61.44,123.04
Female,65.03,153.39
Female,66.83,151.93
Female,61.28,141.21
Female,62.26,147.34
Female,63.69,121.63
Female,61.23,106.09
Female,59.25,106.07
Female,65.08,152.07
Female,63.34,136.07
Female,65.13,150.14
Female,66.37,153.10
Female,59.63,127.00
Female,66.74,168.87
Female,66.57,138.60
Female,65.19,158.78
Female,63.73,125.42
Female,64.64,135.45
Female,68.22,153.10
Female,60.77,111.36
Female,65.08,154.77
Female,59.77,124.42
Female,67.01,151.33
Female,71.55,185.66
Female,65.60,144.51
Female,67.71,163.33
Female,63.21,142.57
Female,61.25,115.89
Female,65.64,137.29
Female,59.25,110.59
Female,63.26,141.67
Female,63.29,119.01
Female,66.51,152.44
Female,66.84,160.98
Female,60.56,116.27
Female,64.48,151.89
Female,63.73,154.66
Female,68.14,152.43
Female,65.38,140.07
Female,63.35,119.63
Female,63.59,128.49
Female,66.54,161.14
Female,66.64,152.57
Female,62.44,126.52
Female,59.59,115.22
Female,62.06,122.67
Female,68.00,161.32
Female,64.64,160.10
Female,60.15,120.89
Female,61.50,122.05
Female,60.47,112.85
Female,61.49,137.09
Female,65.53,148.05
Female,57.84,105.74
Female,65.04,134.28
Female,64.18,147.93
Female,63.43,138.20
Female,62.49,140.61
Female,67.39,168.14
Female,64.76,133.25
Female,63.58,138.23
Female,63.80,137.47
Female,60.98,120.66
Female,61.74,110.51
Female,64.19,121.89
Female,60.55,110.30
Female,67.18,164.78
Female,65.88,141.02
Female,60.34,82.20
Female,59.13,90.52
Female,68.19,177.57
Female,62.62,106.00
Female,64.76,142.26
Female,63.72,138.00
Female,62.79,119.63
Female,66.34,156.23
Female,64.85,160.76
Female,65.76,137.47
Female,66.31,154.90
Female,64.24,147.21
Female,63.10,133.15
Female,62.78,145.79
Female,63.47,155.49
Female,66.75,166.88
Female,66.53,149.74
Female,64.94,135.39
Female,64.25,143.36
Female,65.64,159.13
Female,66.66,159.48
Female,60.21,111.05
Female,64.55,137.82
Female,65.52,164.51
Female,64.16,123.41
Female,63.42,153.18
Female,68.58,153.32
Female,67.46,175.29
Female,65.59,157.15
Female,67.38,160.98
Female,65.30,142.52
Female,68.70,171.89
Female,62.88,117.37
Female,64.50,134.05
Female,67.13,134.27
Female,63.89,135.65
Female,63.95,138.87
Female,61.23,117.14
Female,62.37,138.65
Female,63.88,137.17
Female,67.26,151.23
Female,61.98,113.97
Female,61.94,121.19
Female,65.12,163.93
Female,59.95,111.23
Female,58.67,98.52
Female,61.46,131.70
Female,66.34,160.99
Female,67.58,156.73
Female,66.11,159.37
Female,62.74,138.25
Female,62.74,112.87
Female,60.59,118.76
Female,64.26,147.40
Female,63.59,139.69
Female,60.52,113.27
Female,65.65,147.34
Female,64.37,139.55
Female,68.09,141.23
Female,61.40,123.98
Female,63.66,148.24
Female,56.17,77.90
Female,60.86,101.17
Female,65.49,134.90
Female,60.09,117.90
Female,65.16,148.36
Female,60.58,102.19
Female,59.85,112.14
Female,60.18,97.26
Female,63.81,139.60
Female,65.16,145.44
Female,61.23,116.86
Female,66.26,148.41
Female,62.30,138.99
Female,67.34,144.92
Female,64.48,131.81
Female,65.41,151.53
Female,63.32,132.90
Female,70.00,178.74
Female,60.78,113.88
Female,62.71,124.67
Female,64.06,136.63
Female,67.26,154.62
Female,62.23,120.94
Female,59.22,131.16
Female,58.37,113.90
Female,59.98,110.80
Female,62.23,131.89
Female,61.40,123.01
Female,66.69,153.56
Female,60.83,116.25
Female,65.63,159.10
Female,60.19,115.05
Female,66.10,131.26
Female,64.41,127.94
Female,64.89,129.12
Female,63.86,128.29
Female,61.22,124.52
Female,70.00,176.83
Female,64.49,130.65
Female,66.99,156.26
Female,58.30,95.12
Female,64.36,154.37
Female,67.41,163.58
Female,66.94,142.77
Female,60.73,119.97
Female,65.20,133.01
Female,59.96,119.88
Female,65.74,165.16
Female,63.17,134.93
Female,61.41,131.56
Female,61.95,139.48
Female,64.74,137.77
Female,57.23,99.37
Female,66.00,155.10
Female,66.04,151.87
Female,66.12,162.73
Female,59.87,107.64
Female,64.26,122.94
Female,64.52,146.60
Female,70.40,167.54
Female,67.68,151.28
Female,60.98,108.47
Female,64.96,113.73
Female,62.83,129.29
Female,63.18,127.18
Female,64.94,136.66
Female,62.68,124.44
Female,64.83,152.08
Female,63.74,134.11
Female,69.82,174.67
Female,63.34,126.70
Female,65.80,142.15
Female,61.84,136.77
Female,59.55,118.86
Female,62.13,114.14
Female,65.32,145.52
Female,66.61,155.89
Female,63.73,146.97
Female,60.16,120.24
Female,65.69,151.99
Female,64.39,138.47
Female,65.34,128.24
Female,66.28,154.89
Female,64.14,134.46
Female,64.89,134.28
Female,64.70,146.40
Female,59.91,94.56
Female,62.43,124.29
Female,64.77,143.45
Female,62.91,104.05
Female,62.26,124.03
Female,66.04,142.76
Female,69.21,147.05
Female,61.32,107.46
Female,60.08,123.78
Female,68.99,152.96
Female,61.79,107.46
Female,62.91,141.22
Female,64.60,130.66
Female,60.52,139.76
Female,66.92,155.76
Female,63.07,133.66
Female,65.53,120.85
Female,65.02,147.10
Female,60.35,108.28
Female,66.17,154.51
Female,68.09,161.55
Female,63.79,154.23
Female,61.89,129.56
Female,65.72,157.69
Female,64.94,141.54
Female,62.56,123.55
Female,64.07,166.57
Female,64.64,143.02
Female,62.28,132.58
Female,68.07,164.37
Female,60.00,95.63
Female,61.69,118.20
Female,69.80,174.03
Female,63.58,126.53
Female,63.50,152.70
Female,62.50,132.56
Female,59.41,101.22
Female,60.58,99.29
Female,67.05,160.94
Female,64.27,148.25
Female,66.14,151.81
Female,64.31,138.82
Female,62.83,132.42
Female,60.72,124.43
Female,65.29,140.06
Female,61.81,137.34
Female,60.98,132.22
Female,65.39,146.21
Female,65.27,164.04
Female,65.13,142.38
Female,63.50,123.59
Female,63.01,127.54
Female,61.85,122.41
Female,61.08,141.50
Female,66.41,167.72
Female,69.73,187.79
Female,67.43,148.62
Female,64.45,134.55
Female,64.54,141.11
Female,60.45,122.16
Female,64.83,156.95
Female,64.15,133.60
Female,69.61,167.74
Female,60.74,118.42
Female,65.52,144.46
Female,66.12,144.94
Female,61.08,117.99
Female,63.69,136.89
Female,63.98,141.48
Female,66.74,148.56
Female,64.12,142.05
Female,64.77,142.84
Female,62.80,129.15
Female,64.51,135.00
Female,64.15,148.65
Female,60.32,114.78
Female,62.19,124.61
Female,66.92,168.67
Female,63.95,135.04
Female,64.79,142.53
Female,65.01,134.53
Female,64.82,135.97
Female,64.89,152.87
Female,63.13,141.91
Female,65.33,144.81
Female,62.28,145.99
Female,61.15,115.24
Female,63.34,143.71
Female,61.54,118.04
Female,64.64,133.38
Female,67.32,153.52
Female,65.66,139.46
Female,66.42,143.87
Female,63.25,121.02
Female,64.07,125.54
Female,62.29,133.02
Female,61.62,108.80
Female,63.54,130.28
Female,62.62,117.44
Female,62.21,136.35
Female,59.53,114.15
Female,63.21,126.03
Female,64.33,155.53
Female,68.68,163.89
Female,64.59,150.21
Female,63.58,120.68
Female,60.90,117.17
Female,64.00,149.36
Female,65.71,149.72
Female,64.04,141.89
Female,58.76,111.66
Female,59.89,116.76
Female,66.56,162.68
Female,61.66,122.71
Female,62.13,132.32
Female,61.32,97.11
Female,70.18,182.13
Female,62.16,128.96
Female,65.13,140.38
Female,64.16,157.91
Female,59.55,107.85
Female,59.00,107.84
Female,66.18,151.83
Female,63.65,127.84
Female,62.02,133.65
Female,63.72,143.76
Female,66.11,139.24
Female,65.11,136.93
Female,58.19,104.47
Female,62.31,120.67
Female,63.83,134.25
Female,63.99,146.30
Female,61.81,132.52
Female,65.05,140.82
Female,66.95,154.78
Female,68.32,160.44
Female,65.10,152.42
Female,71.07,182.08
Female,69.14,186.80
Female,62.22,130.01
Female,62.84,129.25
Female,67.23,158.52
Female,60.27,121.65
Female,62.95,141.91
Female,69.00,179.64
Female,63.50,129.32
Female,62.55,132.01
Female,63.94,137.84
Female,67.02,159.24
Female,64.68,151.76
Female,60.04,112.95
Female,59.46,111.71
Female,67.54,138.52
Female,61.77,112.27
Female,63.55,135.81
Female,65.76,170.87
Female,69.18,165.26
Female,64.80,143.83
Female,67.20,160.90
Female,61.62,112.54
Female,66.01,161.11
Female,61.33,114.72
Female,61.61,112.08
Female,66.23,156.17
Female,62.19,132.06
Female,64.15,151.28
Female,58.89,104.42
Female,64.30,149.19
Female,67.56,170.86
Female,61.39,139.11
Female,65.86,140.38
Female,61.10,111.57
Female,66.04,133.94
Female,62.02,125.51
Female,64.27,145.90
Female,59.76,119.16
Female,62.78,125.82
Female,61.53,128.64
Female,63.91,136.85
Female,64.89,146.61
Female,61.80,114.88
Female,69.10,174.71
Female,64.98,144.26
Female,62.32,125.56
Female,65.32,146.75
Female,64.23,137.51
Female,61.32,119.76
Female,58.16,95.68
Female,62.59,123.74
Female,64.68,123.01
Female,63.96,118.89
Female,67.67,155.49
Female,63.64,125.50
Female,62.57,144.72
Female,67.90,153.44
Female,67.95,167.09
Female,65.04,147.87
Female,59.84,106.36
Female,66.39,160.49
Female,65.35,156.88
Female,64.39,143.62
Female,65.51,164.44
Female,65.17,129.03
Female,63.17,133.69
Female,64.84,153.57
Female,60.30,116.13
Female,59.82,130.96
Female,63.17,129.67
Female,64.29,155.25
Female,62.64,136.10
Female,65.65,138.10
Female,59.53,124.81
Female,66.50,164.93
Female,60.54,134.71
Female,61.58,121.65
Female,65.49,146.06
Female,63.11,138.45
Female,64.99,143.68
Female,64.90,150.17
Female,67.60,152.37
Female,59.26,117.39
Female,62.21,132.56
Female,61.66,120.99
Female,60.48,110.57
Female,63.42,129.92
Female,65.58,155.94
Female,67.43,151.68
Female,60.92,131.25
Female,60.84,116.50
Female,64.57,137.10
Female,67.59,161.78
Female,66.45,135.61
Female,58.52,103.76
Female,63.77,139.85
Female,67.70,155.73
Female,61.88,101.53
Female,62.99,112.57
Female,61.86,132.78
Female,59.48,107.87
Female,62.94,120.47
Female,64.83,151.69
Female,64.58,144.30
Female,61.79,127.00
Female,65.24,128.72
Female,64.37,138.93
Female,63.79,141.05
Female,64.90,150.75
Female,64.12,145.51
Female,64.32,153.02
Female,64.47,145.13
Female,67.10,155.50
Female,61.30,104.86
Female,65.97,151.72
Female,65.95,161.69
Female,68.19,170.84
Female,61.91,128.60
Female,64.98,135.21
Female,58.78,112.56
Female,61.59,126.13
Female,68.22,161.04
Female,66.23,139.64
Female,66.62,159.15
Female,63.87,142.51
Female,63.49,129.29
Female,67.09,158.56
Female,66.69,162.79
Female,67.35,154.88
Female,64.03,136.30
Female,63.06,122.13
Female,61.11,113.10
Female,62.17,136.27
Female,62.42,121.79
Female,64.19,135.97
Female,63.95,145.52
Female,63.38,132.97
Female,62.91,139.47
Female,70.54,180.98
Female,69.11,163.90
Female,64.12,142.71
Female,65.03,150.47
Female,65.27,145.77
Female,68.76,175.90
Female,64.88,149.81
Female,65.28,143.53
Female,61.54,129.62
Female,66.78,172.86
Female,61.65,126.46
Female,62.99,139.41
Female,57.60,98.18
Female,65.88,142.86
Female,61.98,137.08
Female,64.25,124.93
Female,64.63,135.27
Female,57.45,89.42
Female,61.93,102.47
Female,60.33,114.47
Female,64.12,139.59
Female,67.52,158.21
Female,66.71,162.93
Female,59.86,117.73
Female,60.73,122.51
Female,62.91,124.32
Female,68.80,173.28
Female,68.42,169.47
Female,59.79,118.35
Female,64.68,128.25
Female,62.96,136.80
Female,67.26,162.31
Female,72.09,192.53
Female,64.11,139.25
Female,64.50,135.62
Female,62.61,125.89
Female,66.16,137.66
Female,63.13,148.73
Female,64.04,137.42
Female,63.82,129.30
Female,62.16,108.25
Female,64.71,141.33
Female,61.79,136.65
Female,62.40,146.81
Female,62.37,132.13
Female,60.96,109.36
Female,63.50,141.03
Female,58.34,110.15
Female,61.14,112.97
Female,59.84,103.27
Female,60.44,136.59
Female,66.32,152.66
Female,69.38,168.25
Female,66.42,153.00
Female,62.55,126.49
Female,64.04,132.82
Female,68.58,163.23
Female,62.60,117.13
Female,66.06,146.67
Female,59.62,115.25
Female,62.90,131.58
Female,63.18,135.58
Female,69.31,151.31
Female,62.97,132.16
Female,62.18,103.10
Female,62.05,124.88
Female,63.68,127.33
Female,63.98,134.31
Female,63.84,145.58
Female,67.42,150.50
Female,62.19,101.23
Female,60.15,111.30
Female,64.58,127.37
Female,64.61,144.42
Female,60.86,139.25
Female,66.44,153.07
Female,69.19,172.24
Female,62.09,130.94
Female,61.68,116.42
Female,64.61,138.92
Female,66.19,163.81
Female,66.16,128.21
Female,61.08,130.38
Female,63.80,146.46
Female,62.85,126.03
Female,63.90,126.91
Female,62.03,118.61
Female,63.10,131.79
Female,60.66,119.21
Female,55.65,85.62
Female,64.97,146.58
Female,61.59,125.52
Female,60.61,115.44
Female,61.53,127.66
Female,67.78,157.67
Female,66.98,157.61
Female,65.71,147.20
Female,63.52,136.78
Female,66.75,162.61
Female,65.06,149.73
Female,66.32,145.91
Female,64.41,131.53
Female,66.65,154.01
Female,62.78,131.94
Female,60.68,120.62
Female,62.90,128.56
Female,67.76,155.97
Female,65.95,166.77
Female,62.54,124.83
Female,63.90,146.69
Female,65.99,155.41
Female,61.88,116.71
Female,60.77,114.45
Female,64.74,128.79
Female,66.11,141.00
Female,60.33,102.26
Female,67.74,159.20
Female,66.21,156.54
Female,67.41,170.27
Female,65.03,156.82
Female,61.91,134.78
Female,66.21,154.96
Female,66.31,139.83
Female,64.73,143.93
Female,64.30,138.60
Female,64.02,116.89
Female,65.82,148.48
Female,64.63,133.39
Female,59.56,116.19
Female,70.82,184.86
Female,66.65,156.42
Female,62.86,122.80
Female,61.43,118.66
Female,70.95,193.23
Female,65.07,132.40
Female,63.27,142.99
Female,67.12,158.93
Female,62.57,137.38
Female,60.44,118.22
Female,61.20,102.18
Female,66.80,147.58
Female,64.14,145.31
Female,66.88,153.72
Female,61.57,148.40
Female,69.47,169.11
Female,70.70,194.05
Female,62.35,121.50
Female,62.72,122.87
Female,64.32,138.98
Female,62.89,147.53
Female,64.60,135.62
Female,60.91,131.74
Female,62.46,124.49
Female,60.71,113.17
Female,66.84,153.33
Female,63.39,128.62
Female,65.82,139.50
Female,67.71,157.22
Female,61.59,117.32
Female,65.89,143.02
Female,62.88,119.99
Female,64.84,121.09
Female,68.62,163.67
Female,67.30,166.71
Female,58.37,92.04
Female,67.60,159.97
Female,68.17,178.83
Female,66.79,142.85
Female,62.37,138.73
Female,63.42,122.15
Female,66.40,157.83
Female,60.85,119.56
Female,66.42,148.32
Female,60.58,116.05
Female,63.39,149.09
Female,65.36,144.03
Female,66.34,147.34
Female,62.59,123.64
Female,61.43,131.18
Female,65.09,146.80
Female,62.69,130.12
Female,65.67,129.10
Female,61.51,98.33
Female,63.92,146.38
Female,61.20,103.60
Female,64.73,147.52
Female,64.65,153.26
Female,60.86,110.30
Female,67.47,154.62
Female,62.21,127.60
Female,61.63,128.55
Female,63.18,148.00
Female,66.42,151.72
Female,62.11,132.88
Female,65.44,121.17
Female,63.43,124.51
Female,62.20,110.02
Female,63.21,119.88
Female,61.83,128.27
Female,59.44,98.76
Female,61.09,124.91
Female,60.66,119.06
Female,64.38,141.66
Female,65.66,150.88
Female,60.91,104.28
Female,63.08,141.02
Female,63.96,153.72
Female,62.74,124.77
Female,58.84,117.28
Female,65.60,139.89
Female,62.52,136.26
Female,63.98,141.69
Female,66.54,149.82
Female,63.12,138.79
Female,60.79,119.21
Female,61.18,130.41
Female,57.83,83.03
Female,64.36,139.88
Female,64.34,128.63
Female,66.39,159.41
Female,66.47,152.04
Female,62.87,122.62
Female,63.46,115.86
Female,64.10,125.11
Female,63.67,137.08
Female,64.66,134.81
Female,65.25,148.45
Female,65.07,145.66
Female,60.38,125.45
Female,61.67,129.40
Female,63.52,124.47
Female,62.07,144.81
Female,63.18,137.43
Female,64.98,142.37
Female,62.85,133.46
Female,66.18,147.36
Female,60.39,126.70
Female,65.19,145.52
Female,58.23,114.96
Female,64.84,151.92
Female,65.97,161.06
Female,60.72,103.68
Female,60.69,115.13
Female,60.88,130.07
Female,62.80,143.90
Female,66.09,131.15
Female,64.80,172.69
Female,68.14,168.99
Female,61.93,117.19
Female,64.12,116.81
Female,56.55,90.85
Female,65.78,156.78
Female,62.41,127.02
Female,64.88,144.75
Female,63.01,131.39
Female,59.82,107.58
Female,59.99,129.42
Female,65.93,139.51
Female,67.17,154.21
Female,63.24,139.13
Female,65.15,138.38
Female,62.89,123.40
Female,65.00,146.03
Female,61.19,142.33
Female,65.02,137.57
Female,63.00,140.45
Female,66.36,154.60
Female,65.33,151.91
Female,64.27,140.30
Female,61.86,124.00
Female,63.75,136.35
Female,61.41,102.74
Female,66.84,160.40
Female,59.40,109.02
Female,60.25,125.34
Female,60.35,132.15
Female,64.63,144.93
Female,68.24,167.45
Female,69.22,155.96
Female,68.63,166.13
Female,64.24,141.02
Female,65.67,149.57
Female,67.72,151.85
Female,65.62,136.39
Female,62.06,121.57
Female,63.20,147.03
Female,61.93,133.46
Female,63.93,141.21
Female,64.09,141.34
Female,66.39,144.96
Female,67.91,163.39
Female,65.93,147.66
Female,66.50,161.26
Female,62.60,114.81
Female,64.19,140.72
Female,61.97,126.78
Female,61.60,125.18
Female,61.48,142.52
Female,66.24,156.01
Female,59.35,113.22
Female,66.45,156.93
Female,60.06,112.33
Female,58.60,102.32
Female,62.74,129.76
Female,60.58,108.65
Female,65.65,137.49
Female,64.02,127.94
Female,66.11,159.81
Female,64.65,127.97
Female,63.02,113.16
Female,62.12,117.85
Female,61.50,118.81
Female,66.32,144.67
Female,62.74,117.60
Female,69.81,167.79
Female,65.36,145.60
Female,62.12,146.49
Female,67.87,160.92
Female,59.89,95.63
Female,67.37,154.04
Female,58.76,102.46
Female,65.05,148.99
Female,65.92,168.80
Female,64.43,137.60
Female,64.41,125.54
Female,66.87,157.72
Female,65.11,141.41
Female,62.37,121.74
Female,63.44,165.57
Female,63.72,134.22
Female,62.80,139.81
Female,68.03,154.22
Female,66.16,141.56
Female,61.07,102.40
Female,62.06,123.80
Female,69.47,178.98
Female,60.84,115.60
Female,68.61,172.63
Female,61.55,132.38
Female,61.50,125.41
Female,63.29,129.00
Female,67.44,168.29
Female,61.31,121.79
Female,67.86,174.83
Female,68.14,154.66
Female,66.26,156.89
Female,66.08,165.48
Female,66.29,130.87
Female,61.57,132.24
Female,58.78,114.16
Female,61.78,128.34
Female,61.98,137.39
Female,61.68,124.07
Female,66.68,151.35
Female,62.48,117.22
Female,65.57,136.22
Female,65.52,152.81
Female,67.14,145.08
Female,68.15,171.98
Female,58.61,103.31
Female,64.33,161.75
Female,64.85,147.73
Female,62.55,130.60
Female,64.28,136.75
Female,65.63,139.58
Female,59.12,107.47
Female,64.41,142.97
Female,63.48,150.47
Female,58.85,117.73
Female,64.03,133.77
Female,59.50,109.97
Female,65.07,135.77
Female,62.85,150.26
Female,63.20,140.32
Female,62.52,142.66
Female,67.41,165.08
Female,63.17,129.33
Female,65.92,159.00
Female,62.64,118.19
Female,63.02,125.66
Female,70.08,184.22
Female,62.94,124.46
Female,67.02,148.33
Female,60.26,100.59
Female,65.60,164.21
Female,66.43,125.35
Female,63.93,146.62
Female,62.55,127.39
Female,63.81,131.40
Female,64.33,123.95
Female,67.54,183.74
